global_index,SUB_addr,MAIN_addr,disk_offset,payload_start,sector_key,sector_local_index,decoded_old,decoded_new,raw_old,raw_new
3477,0x58FF,0x19FF,0x06CD0,0x069D0,0x3A,0x0FF,12,24,D8,EA
3478,0x5900,0x1A00,0x06CCF,0x069D0,0x3A,0x100,10,90,D7,57
3479,0x5901,0x1A01,0x06CCE,0x069D0,0x3A,0x101,12,3B,DA,03
3480,0x5902,0x1A02,0x06CCD,0x069D0,0x3A,0x102,30,10,F9,D9
3481,0x5903,0x1A03,0x06CCC,0x069D0,0x3A,0x103,6E,12,38,DC
3482,0x5904,0x1A04,0x06CCB,0x069D0,0x3A,0x104,40,B0,0B,7B
3483,0x5905,0x1A05,0x06CCA,0x069D0,0x3A,0x105,C5,24,91,F0
3484,0x5906,0x1A06,0x06CC9,0x069D0,0x3A,0x106,10,B0,DD,7D
3485,0x5907,0x1A07,0x06CC8,0x069D0,0x3A,0x107,12,9F,E0,6D
3486,0x5908,0x1A08,0x06CC7,0x069D0,0x3A,0x108,E0,50,AF,1F
3487,0x5909,0x1A09,0x06CC6,0x069D0,0x3A,0x109,D5,39,A5,09
3488,0x590A,0x1A0A,0x06CC5,0x069D0,0x3A,0x10A,20,10,F1,E1
3489,0x590B,0x1A0B,0x06CC4,0x069D0,0x3A,0x10B,B7,12,89,E4
3496,0x5912,0x1A12,0x06CBD,0x069D0,0x3A,0x112,10,0F,E9,E8
3497,0x5913,0x1A13,0x06CBC,0x069D0,0x3A,0x113,12,F0,EC,CA
3498,0x5914,0x1A14,0x06CBB,0x069D0,0x3A,0x114,10,E3,EB,BE
3499,0x5915,0x1A15,0x06CBA,0x069D0,0x3A,0x115,12,10,EE,EC
3500,0x5916,0x1A16,0x06CB9,0x069D0,0x3A,0x116,10,DF,ED,BC
3501,0x5917,0x1A17,0x06CB8,0x069D0,0x3A,0x117,12,60,F0,3E
3502,0x5918,0x1A18,0x06CB7,0x069D0,0x3A,0x118,10,E6,EF,C5
3503,0x5919,0x1A19,0x06CB6,0x069D0,0x3A,0x119,12,A0,F2,80
3504,0x591A,0x1A1A,0x06CB5,0x069D0,0x3A,0x11A,10,E5,F1,C6
3505,0x591B,0x1A1B,0x06CB4,0x069D0,0x3A,0x11B,12,10,F4,F2
3506,0x591C,0x1A1C,0x06CB3,0x069D0,0x3A,0x11C,10,12,F3,F5
3507,0x591D,0x1A1D,0x06CB2,0x069D0,0x3A,0x11D,12,10,F6,F4
3508,0x591E,0x1A1E,0x06CB1,0x069D0,0x3A,0x11E,10,12,F5,F7
3509,0x591F,0x1A1F,0x06CB0,0x069D0,0x3A,0x11F,12,50,F8,36
3510,0x5920,0x1A20,0x06CAF,0x069D0,0x3A,0x120,10,E3,F7,CA
3511,0x5921,0x1A21,0x06CAE,0x069D0,0x3A,0x121,12,00,FA,E8
3512,0x5922,0x1A22,0x06CAD,0x069D0,0x3A,0x122,10,6C,F9,55
3513,0x5923,0x1A23,0x06CAC,0x069D0,0x3A,0x123,12,C0,FC,AA
3514,0x5924,0x1A24,0x06CAB,0x069D0,0x3A,0x124,10,3F,FB,2A
3515,0x5925,0x1A25,0x06CAA,0x069D0,0x3A,0x125,12,10,FE,FC
3516,0x5926,0x1A26,0x06CA9,0x069D0,0x3A,0x126,10,12,FD,FF
3517,0x5927,0x1A27,0x06CA8,0x069D0,0x3A,0x127,12,10,00,FE
3518,0x5928,0x1A28,0x06CA7,0x069D0,0x3A,0x128,10,12,FF,01
3519,0x5929,0x1A29,0x06CA6,0x069D0,0x3A,0x129,12,60,02,50
3520,0x592A,0x1A2A,0x06CA5,0x069D0,0x3A,0x12A,B0,E5,A1,D6
3521,0x592B,0x1A2B,0x06CA4,0x069D0,0x3A,0x12B,A3,D0,95,C2
3522,0x592C,0x1A2C,0x06CA3,0x069D0,0x3A,0x12C,50,31,43,24
3523,0x592D,0x1A2D,0x06CA2,0x069D0,0x3A,0x12D,F0,A0,E4,94
3524,0x592E,0x1A2E,0x06CA1,0x069D0,0x3A,0x12E,10,E6,05,DB
3525,0x592F,0x1A2F,0x06CA0,0x069D0,0x3A,0x12F,12,0F,08,05
3526,0x5930,0x1A30,0x06C9F,0x069D0,0x3A,0x130,C0,F0,B7,E7
3527,0x5931,0x1A31,0x06C9E,0x069D0,0x3A,0x131,AC,E3,A4,DB
3528,0x5932,0x1A32,0x06C9D,0x069D0,0x3A,0x132,60,10,59,09
3529,0x5933,0x1A33,0x06C9C,0x069D0,0x3A,0x133,D4,DF,CE,D9
3538,0x593C,0x1A3C,0x06C93,0x069D0,0x3A,0x13C,10,70,13,73
3539,0x593D,0x1A3D,0x06C92,0x069D0,0x3A,0x13D,12,27,16,2B
3540,0x593E,0x1A3E,0x06C91,0x069D0,0x3A,0x13E,10,F0,15,F5
3541,0x593F,0x1A3F,0x06C90,0x069D0,0x3A,0x13F,12,26,18,2C
3542,0x5940,0x1A40,0x06C8F,0x069D0,0x3A,0x140,10,C0,17,C7
3543,0x5941,0x1A41,0x06C8E,0x069D0,0x3A,0x141,12,26,1A,2E
3544,0x5942,0x1A42,0x06C8D,0x069D0,0x3A,0x142,10,60,19,69
3545,0x5943,0x1A43,0x06C8C,0x069D0,0x3A,0x143,12,26,1C,30
3548,0x5946,0x1A46,0x06C89,0x069D0,0x3A,0x146,10,40,1D,4D
3549,0x5947,0x1A47,0x06C88,0x069D0,0x3A,0x147,12,27,20,35
3550,0x5948,0x1A48,0x06C87,0x069D0,0x3A,0x148,10,50,1F,5F
3551,0x5949,0x1A49,0x06C86,0x069D0,0x3A,0x149,12,26,22,36
3553,0x594B,0x1A4B,0x06C84,0x069D0,0x3A,0x14B,12,26,24,38
3554,0x594C,0x1A4C,0x06C83,0x069D0,0x3A,0x14C,10,D0,23,E3
3555,0x594D,0x1A4D,0x06C82,0x069D0,0x3A,0x14D,12,26,26,3A
3556,0x594E,0x1A4E,0x06C81,0x069D0,0x3A,0x14E,10,0F,25,24
3557,0x594F,0x1A4F,0x06C80,0x069D0,0x3A,0x14F,12,F0,28,06
3558,0x5950,0x1A50,0x06C7F,0x069D0,0x3A,0x150,10,E3,27,FA
3559,0x5951,0x1A51,0x06C7E,0x069D0,0x3A,0x151,12,10,2A,28
3560,0x5952,0x1A52,0x06C7D,0x069D0,0x3A,0x152,F0,DF,09,F8
3561,0x5953,0x1A53,0x06C7C,0x069D0,0x3A,0x153,8A,60,A4,7A
3562,0x5954,0x1A54,0x06C7B,0x069D0,0x3A,0x154,50,12,6B,2D
3563,0x5955,0x1A55,0x06C7A,0x069D0,0x3A,0x155,95,E0,B1,FC
3564,0x5956,0x1A56,0x06C79,0x069D0,0x3A,0x156,10,39,2D,56
3565,0x5957,0x1A57,0x06C78,0x069D0,0x3A,0x157,12,90,30,AE
3566,0x5958,0x1A58,0x06C77,0x069D0,0x3A,0x158,E0,21,FF,40
3567,0x5959,0x1A59,0x06C76,0x069D0,0x3A,0x159,49,10,69,30
3568,0x595A,0x1A5A,0x06C75,0x069D0,0x3A,0x15A,E0,12,01,33
3569,0x595B,0x1A5B,0x06C74,0x069D0,0x3A,0x15B,D1,B0,F3,D2
3570,0x595C,0x1A5C,0x06C73,0x069D0,0x3A,0x15C,10,DE,33,01
3571,0x595D,0x1A5D,0x06C72,0x069D0,0x3A,0x15D,12,C0,36,E4
3572,0x595E,0x1A5E,0x06C71,0x069D0,0x3A,0x15E,10,3B,35,60
3573,0x595F,0x1A5F,0x06C70,0x069D0,0x3A,0x15F,12,10,38,36
3574,0x5960,0x1A60,0x06C6F,0x069D0,0x3A,0x160,10,12,37,39
3575,0x5961,0x1A61,0x06C6E,0x069D0,0x3A,0x161,12,B0,3A,D8
3576,0x5962,0x1A62,0x06C6D,0x069D0,0x3A,0x162,0F,E6,38,0F
3577,0x5963,0x1A63,0x06C6C,0x069D0,0x3A,0x163,10,A0,3A,CA
3578,0x5964,0x1A64,0x06C6B,0x069D0,0x3A,0x164,12,31,3D,5C
3579,0x5965,0x1A65,0x06C6A,0x069D0,0x3A,0x165,70,B0,9C,DC
3580,0x5966,0x1A66,0x06C69,0x069D0,0x3A,0x166,2B,E5,58,12
3581,0x5967,0x1A67,0x06C68,0x069D0,0x3A,0x167,D0,10,FE,3E
3582,0x5968,0x1A68,0x06C67,0x069D0,0x3A,0x168,3A,12,69,41
3583,0x5969,0x1A69,0x06C66,0x069D0,0x3A,0x169,70,10,A0,40
3584,0x596A,0x1A6A,0x06C65,0x069D0,0x3A,0x16A,2A,12,5B,43
3585,0x596B,0x1A6B,0x06C64,0x069D0,0x3A,0x16B,50,10,82,42
3586,0x596C,0x1A6C,0x06C63,0x069D0,0x3A,0x16C,3A,12,6D,45
3587,0x596D,0x1A6D,0x06C62,0x069D0,0x3A,0x16D,C0,10,F4,44
3588,0x596E,0x1A6E,0x06C61,0x069D0,0x3A,0x16E,13,12,48,47
3589,0x596F,0x1A6F,0x06C60,0x069D0,0x3A,0x16F,50,10,86,46
3590,0x5970,0x1A70,0x06C5F,0x069D0,0x3A,0x170,1B,12,52,49
3591,0x5971,0x1A71,0x06C5E,0x069D0,0x3A,0x171,C0,10,F8,48
3592,0x5972,0x1A72,0x06C5D,0x069D0,0x3A,0x172,13,12,4C,4B
3597,0x5977,0x1A77,0x06C58,0x069D0,0x3A,0x177,10,70,4E,AE
3598,0x5978,0x1A78,0x06C57,0x069D0,0x3A,0x178,12,E3,51,22
3599,0x5979,0x1A79,0x06C56,0x069D0,0x3A,0x179,10,60,50,A0
3600,0x597A,0x1A7A,0x06C55,0x069D0,0x3A,0x17A,12,E7,53,28
3601,0x597B,0x1A7B,0x06C54,0x069D0,0x3A,0x17B,30,80,72,C2
3602,0x597C,0x1A7C,0x06C53,0x069D0,0x3A,0x17C,9D,E4,E0,27
3607,0x5981,0x1A81,0x06C4E,0x069D0,0x3A,0x181,00,10,48,58
3608,0x5982,0x1A82,0x06C4D,0x069D0,0x3A,0x182,B2,12,FB,5B
3609,0x5983,0x1A83,0x06C4C,0x069D0,0x3A,0x183,90,D0,DA,1A
3610,0x5984,0x1A84,0x06C4B,0x069D0,0x3A,0x184,F9,31,44,7C
3611,0x5985,0x1A85,0x06C4A,0x069D0,0x3A,0x185,10,40,5C,8C
3612,0x5986,0x1A86,0x06C49,0x069D0,0x3A,0x186,12,E7,5F,34
3613,0x5987,0x1A87,0x06C48,0x069D0,0x3A,0x187,10,60,5E,AE
3615,0x5989,0x1A89,0x06C46,0x069D0,0x3A,0x189,10,00,60,50
3616,0x598A,0x1A8A,0x06C45,0x069D0,0x3A,0x18A,12,DF,63,30
3617,0x598B,0x1A8B,0x06C44,0x069D0,0x3A,0x18B,0F,50,61,A2
3618,0x598C,0x1A8C,0x06C43,0x069D0,0x3A,0x18C,10,E7,63,3A
3619,0x598D,0x1A8D,0x06C42,0x069D0,0x3A,0x18D,12,70,66,C4
3620,0x598E,0x1A8E,0x06C41,0x069D0,0x3A,0x18E,90,3D,E5,92
3621,0x598F,0x1A8F,0x06C40,0x069D0,0x3A,0x18F,40,0F,96,65
